	GeneA	GeneB
25344	5434	10622
25345	5435	10622
25346	10622	171568
25347	5437	10622
25348	10622	51728
25349	9533	55703
25350	27297	55703
25351	5434	55703
25352	5435	55703
25353	55703	171568
25354	5437	55703
25355	51728	55703
25356	9533	27297
25357	9533	171568
25358	9533	51728
25359	5434	27297
25360	5435	27297
25361	27297	171568
25362	5437	27297
25363	27297	51728
25364	5434	171568
25365	5434	51728
25366	5435	171568
25367	5435	51728
25368	5437	171568
25369	51728	171568
25370	5437	51728
25371	7532	23604
25372	6257	10499
25373	6258	10499
25374	1824	1829
25375	88	58529
25376	23710	60592
25377	9051	26191
25378	988	4236
25379	988	153527
25380	988	59286
25381	988	84950
25382	4236	51503
25383	51503	153527
25384	51503	59286
25385	51503	84950
25386	4236	5356
25387	4236	51362
25388	4236	55696
25389	4236	22938
25390	5356	153527
25391	5356	59286
25392	5356	84950
25393	51362	153527
25394	51362	59286
25395	51362	84950
25396	55696	153527
25397	55696	59286
25398	55696	84950
25399	22938	153527
25400	22938	59286
25401	22938	84950
25402	8896	51729
25403	51729	84950
25404	10594	51729
25405	9343	51729
25406	51729	153527
25407	51729	59286
25408	5356	51729
25409	5356	10915
25410	22938	51729
25411	4236	51729
25412	10915	51729
25413	51503	51729
25414	10915	22938
25415	10915	51503
25416	4686	51690
25417	4686	9410
25418	4686	6627
25419	4686	6629
25420	4686	23020
25421	4686	8896
25422	4686	57819
25423	4686	27258
25424	4686	25804
25425	4686	11157
25426	4686	51691
25427	4686	84844
25428	4686	10594
25429	4686	55696
25430	4686	10291
25431	4686	10946
25432	4686	10915
25433	4686	23451
25434	4686	23450
25435	4686	10262
25436	4686	83443
25437	4686	22938
25438	4686	79753
25439	4686	153527
25440	4686	9343
25441	4686	10250
25442	4686	6426
25443	4686	6633
25444	4686	6636
25445	4686	6634
25446	4686	6637
25447	4686	6635
25448	4686	6632
25449	4686	59286
25450	4686	51729
25451	988	4686
25452	4686	51503
25453	4686	23658
25454	4236	4686
25455	4686	5356
25456	4686	84950
25457	4686	51639
25458	4686	10992
25459	4686	8175
25460	4686	6628
25461	22916	51690
25462	51690	55696
25463	22938	51690
25464	51690	79753
25465	10250	51690
25466	51690	51729
25467	988	51690
25468	51503	51690
25469	5356	51690
25470	9410	22916
25471	9410	79753
25472	9410	10250
25473	9410	51729
25474	6627	22916
25475	6627	79753
25476	6627	10250
25477	6627	51729
25478	6629	22916
25479	6629	79753
25480	6629	10250
25481	6629	51729
25482	22916	23020
25483	23020	79753
25484	10250	23020
25485	23020	51729
25486	8896	22916
25487	8896	79753
25488	8896	10250
25489	22916	57819
25490	22916	27258
25491	22916	25804
25492	11157	22916
25493	22916	51691
25494	22916	84844
25495	10594	22916
25496	22916	55696
25497	10291	22916
25498	10946	22916
25499	10915	22916
25500	22916	23451
25501	22916	23450
25502	10262	22916
25503	22916	83443
25504	22916	22938
25505	22916	79753
25506	22916	153527
25507	9343	22916
25508	10250	22916
25509	6426	22916
25510	6633	22916
25511	6636	22916
25512	6634	22916
25513	6637	22916
25514	6635	22916
25515	6632	22916
25516	22916	59286
25517	22916	51729
25518	988	22916
25519	22916	51503
25520	22916	23658
25521	4236	22916
25522	5356	22916
25523	22916	84950
25524	22916	51639
25525	10992	22916
25526	8175	22916
25527	6628	22916
25528	55696	57819
25529	22938	57819
25530	57819	79753
25531	10250	57819
25532	51729	57819
25533	988	57819
25534	51503	57819
25535	5356	57819
25536	27258	55696
25537	22938	27258
25538	27258	79753
25539	10250	27258
25540	27258	51729
25541	988	27258
25542	27258	51503
25543	5356	27258
25544	25804	55696
25545	22938	25804
25546	25804	79753
25547	10250	25804
25548	25804	51729
25549	988	25804
25550	25804	51503
25551	5356	25804
25552	11157	55696
25553	11157	22938
25554	11157	79753
25555	10250	11157
25556	11157	51729
25557	988	11157
25558	11157	51503
25559	5356	11157
25560	51691	55696
25561	22938	51691
25562	51691	79753
25563	10250	51691
25564	51691	51729
25565	988	51691
25566	51503	51691
25567	5356	51691
25568	79753	84844
25569	10250	84844
25570	51729	84844
25571	10594	79753
25572	10250	10594
25573	10291	55696
25574	10915	55696
25575	55696	79753
25576	10250	55696
25577	6426	55696
25578	51729	55696
25579	23658	55696
25580	51639	55696
25581	10291	22938
25582	10291	79753
25583	10250	10291
25584	10291	51729
25585	988	10291
25586	10291	51503
25587	5356	10291
25588	10946	79753
25589	10250	10946
25590	10946	51729
25591	10915	79753
25592	10250	10915
25593	988	10915
25594	23451	79753
25595	10250	23451
25596	23451	51729
25597	23450	79753
25598	10250	23450
25599	23450	51729
25600	10262	79753
25601	10250	10262
25602	10262	51729
25603	79753	83443
25604	10250	83443
25605	51729	83443
25606	22938	79753
25607	10250	22938
25608	6426	22938
25609	22938	23658
25610	22938	51639
25611	79753	153527
25612	9343	79753
25613	10250	79753
25614	6426	79753
25615	6633	79753
25616	6636	79753
25617	6634	79753
25618	6637	79753
25619	6635	79753
25620	6632	79753
25621	59286	79753
25622	51729	79753
25623	988	79753
25624	51503	79753
25625	23658	79753
25626	4236	79753
25627	5356	79753
25628	79753	84950
25629	51639	79753
25630	10992	79753
25631	8175	79753
25632	6628	79753
25633	10250	153527
25634	9343	10250
25635	6426	10250
25636	6633	10250
25637	6636	10250
25638	6634	10250
25639	6637	10250
25640	6635	10250
25641	6632	10250
25642	10250	59286
25643	10250	51729
25644	988	10250
25645	10250	51503
25646	10250	23658
25647	4236	10250
25648	5356	10250
25649	10250	84950
25650	10250	51639
25651	10250	10992
25652	8175	10250
25653	6628	10250
25654	6426	51729
25655	988	6426
25656	6426	51503
25657	5356	6426
25658	6633	51729
25659	6636	51729
25660	6634	51729
25661	6637	51729
25662	6635	51729
25663	6632	51729
25664	988	51729
25665	23658	51729
25666	51639	51729
25667	10992	51729
25668	8175	51729
25669	6628	51729
25670	988	23658
25671	988	51639
25672	23658	51503
25673	51503	51639
25674	5356	23658
25675	5356	51639
25676	988	51634
25677	988	22944
25678	8175	51634
25679	8175	22944
25680	10946	51634
25681	10946	22944
25682	23451	51634
25683	22944	23451
25684	10992	51634
25685	10992	22944
25686	23450	51634
25687	22944	23450
25688	10262	51634
25689	10262	22944
25690	51634	83443
25691	22944	83443
25692	51634	51639
25693	22944	51639
25694	51634	79753
25695	22944	79753
25696	10250	51634
25697	22944	51634
25698	51634	84844
25699	10250	22944
25700	22944	84844
25701	9716	23450
25702	23450	56949
25703	10450	23450
25704	23450	51362
25705	23450	56259
25706	6627	51634
25707	6627	22944
25708	6627	84811
25709	6627	56259
25710	6627	23759
25711	9716	10262
25712	10262	56949
25713	10262	10450
25714	10262	51362
25715	10262	56259
25716	6637	51634
25717	6637	22944
25718	6637	56259
25719	9716	83443
25720	9716	51639
25721	9716	59286
25722	9716	79753
25723	9716	51634
25724	9716	153527
25725	9716	10250
25726	9716	22944
25727	4236	9716
25728	9716	84844
25729	9716	10291
25730	9716	10946
25731	9716	23451
25732	9716	84811
25733	9716	56259
25734	9716	23759
25735	9716	84950
25736	8175	9716
25737	9716	10992
25738	56949	83443
25739	10450	83443
25740	51362	83443
25741	56259	83443
25742	6629	51634
25743	6629	22944
25744	6629	84811
25745	6629	56259
25746	6629	23759
25747	51639	56949
25748	51340	51639
25749	10450	51639
25750	51362	51639
25751	51639	84811
25752	51639	56259
25753	23759	51639
25754	51634	59286
25755	22944	59286
25756	56949	59286
25757	51340	59286
25758	10450	59286
25759	59286	84811
25760	56259	59286
25761	23759	59286
25762	23020	51634
25763	22944	23020
25764	23020	84811
25765	23020	56259
25766	23020	23759
25767	22938	51634
25768	22938	22944
25769	22938	56259
25770	56949	79753
25771	51340	79753
25772	10450	79753
25773	51362	79753
25774	79753	84811
25775	56259	79753
25776	23759	79753
25777	51634	153527
25778	51503	51634
25779	51634	56949
25780	4236	51634
25781	51340	51634
25782	5356	51634
25783	10450	51634
25784	6628	51634
25785	10594	51634
25786	51362	51634
25787	6635	51634
25788	6632	51634
25789	51634	55696
25790	10291	51634
25791	9410	51634
25792	51634	84811
25793	8896	51634
25794	51634	56259
25795	9343	51634
25796	6636	51634
25797	6633	51634
25798	23759	51634
25799	6634	51634
25800	51634	84950
25801	22944	153527
25802	56949	153527
25803	51340	153527
25804	10450	153527
25805	84811	153527
25806	56259	153527
25807	23759	153527
25808	22944	51503
25809	51503	56259
25810	10250	56949
25811	10250	51340
25812	10250	10450
25813	10250	51362
25814	10250	84811
25815	10250	56259
25816	10250	23759
25817	22944	56949
25818	4236	22944
25819	22944	51340
25820	5356	22944
25821	10450	22944
25822	6628	22944
25823	10594	22944
25824	22944	51362
25825	6635	22944
25826	6632	22944
25827	22944	55696
25828	10291	22944
25829	9410	22944
25830	22944	84811
25831	8896	22944
25832	22944	56259
25833	9343	22944
25834	6636	22944
25835	6633	22944
25836	22944	23759
25837	6634	22944
25838	22944	84950
25839	4236	56949
25840	56949	84844
25841	10291	56949
25842	10946	56949
25843	23451	56949
25844	56949	84811
25845	56259	56949
25846	23759	56949
25847	56949	84950
25848	8175	56949
25849	10992	56949
25850	4236	51340
25851	4236	10450
25852	4236	84811
25853	4236	56259
25854	4236	23759
25855	10291	51340
25856	51340	56259
25857	51340	84950
25858	10450	84844
25859	51362	84844
25860	56259	84844
25861	5356	56259
25862	10291	10450
25863	10450	10946
25864	10450	23451
25865	10450	84811
25866	10450	56259
25867	10450	23759
25868	10450	84950
25869	8175	10450
25870	10450	10992
25871	6628	56259
25872	10594	56259
25873	10291	51362
25874	10946	51362
25875	23451	51362
25876	51362	84811
25877	51362	56259
25878	23759	51362
25879	8175	51362
25880	10992	51362
25881	6635	56259
25882	6632	56259
25883	55696	56259
25884	10291	84811
25885	10291	56259
25886	10291	23759
25887	10946	56259
25888	23451	56259
25889	9410	84811
25890	9410	56259
25891	9410	23759
25892	56259	84811
25893	84811	84950
25894	8896	56259
25895	988	56259
25896	9343	56259
25897	6636	56259
25898	6633	56259
25899	23759	56259
25900	6634	56259
25901	56259	84950
25902	8175	56259
25903	10992	56259
25904	23759	84950
25905	2965	7507
25906	650	9241
25907	4193	7314
25908	5879	51571
25909	718	3684
25910	1111	63967
25911	8932	9112
25912	3065	8932
25913	5928	8932
25914	3065	5928
25915	9984	57187
25916	9984	84321
25917	8563	9984
25918	9984	79228
25919	9984	80145
25920	7919	9984
25921	57187	84321
25922	8563	57187
25923	57187	79228
25924	57187	80145
25925	7919	57187
25926	8563	84321
25927	79228	84321
25928	80145	84321
25929	7919	84321
25930	8563	79228
25931	8563	80145
25932	7919	8563
25933	79228	80145
25934	7919	79228
25935	7919	80145
25936	5914	10499
25937	2782	4160
25938	4160	54331
25939	5687	5696
25940	5687	5698
25941	5687	5699
25942	5691	5696
25943	5691	5698
25944	5691	5699
25945	5690	5696
25946	5690	5698
25947	5690	5699
25948	5689	5696
25949	5692	5696
25950	5683	5696
25951	5685	5696
25952	5688	5696
25953	5686	5696
25954	5682	5696
25955	5684	5696
25956	5696	5698
25957	5696	5699
25958	5689	5698
25959	5689	5699
25960	5692	5698
25961	5692	5699
25962	5683	5698
25963	5683	5699
25964	5685	5698
25965	5685	5699
25966	5688	5698
25967	5688	5699
25968	5686	5698
25969	5686	5699
25970	5682	5698
25971	5682	5699
25972	5684	5698
25973	5684	5699
25974	5698	5699
25975	29883	57472
25976	7398	57599
25977	7311	55215
25978	7398	55215
25979	55215	57599
25980	2177	7311
25981	2177	7398
25982	2177	57599
25983	7311	7398
25984	7311	57599
25985	7314	7398
25986	7709	10075
25987	6520	23428
25988	699	8379
25989	890	8454
25990	1027	8454
25991	8454	25820
25992	7332	8454
25993	1017	25820
25994	1017	7316
25995	1017	4738
25996	1017	7332
25997	890	25820
25998	890	6502
25999	890	1163
26000	890	6500
26001	890	7316
26002	890	4738
26003	890	9978
26004	890	7332
26005	1027	25820
26006	1027	6502
26007	1027	1163
26008	1027	6500
26009	1027	7316
26010	1027	4738
26011	1027	9978
26012	1027	7332
26013	6502	25820
26014	1163	25820
26015	6500	25820
26016	7316	25820
26017	4738	25820
26018	9978	25820
26019	7332	25820
26020	6502	7316
26021	4738	6502
26022	6502	7332
26023	1163	7316
26024	1163	4738
26025	1163	7332
26026	6500	7332
26027	4738	7332
26028	7332	9978
26029	554	2782
26030	554	2778
26031	554	54331
26032	551	2782
26033	551	2778
26034	551	54331
26035	7314	7336
26036	54960	79833
26037	54960	79760
26038	675	11077
26039	808	1152
26040	808	1158
26041	5289	7405
26042	7405	30849
26043	7405	8678
26044	5868	7405
26045	5289	5868
26046	5868	30849
26047	5868	8678
26048	10927	653604
26049	9070	9757
26050	5929	9757
26051	80198	84464
26052	11337	55014
26053	8968	84444
26054	6233	8968
26055	8335	8349
26056	1186	28962
26057	8968	115004
26058	8335	115004
26059	8970	115004
26060	3845	11145
26061	7014	79648
26062	7098	81622
26063	5908	85358
26064	3420	3421
26065	3655	3688
26066	3688	3911
26067	3688	3912
26068	3688	3915
26069	3655	3911
26070	3655	3912
26071	3655	3915
26072	3911	3912
26073	3911	3915
26074	3912	3915
26075	29928	55750
26076	29928	90580
26077	26520	29928
26078	26519	29928
26079	26515	29928
26080	55750	90580
26081	26520	55750
26082	26519	55750
26083	26515	55750
26084	26520	90580
26085	26519	90580
26086	26515	90580
26087	26515	26520
26088	26515	26519
26089	1493	5295
26090	3106	6651
26091	567	6651
26092	3021	23234
26093	8370	23234
26094	4171	23234
26095	7428	8737
26096	6923	8737
26097	6921	8737
26098	11073	23133
26099	10927	144097
26100	2079	54487
26101	90427	140735
26102	3190	3838
26103	4804	8717
26104	4999	23595
26105	4999	5000
26106	4999	5001
26107	5000	23595
26108	5001	23595
26109	5000	5001
26110	4998	4999
26111	4998	23595
26112	4998	5000
26113	4998	5001
26114	3021	23613
26115	2778	5732
26116	2782	5732
26117	5732	54331
26118	2521	3842
26119	51284	81622
26120	9821	10133
26121	9236	9821
26122	8968	387893
26123	8370	387893
26124	8335	387893
26125	8970	387893
26126	1058	387893
26127	3987	6251
26128	53905	90527
26129	2641	9340
26130	29925	29926
26131	2775	222487
26132	2782	222487
26133	54331	222487
26134	2782	5734
26135	5734	54331
26136	2778	5734
26137	7534	23373
26138	3005	85236
26139	2782	3269
26140	3269	54331
26141	2776	3269
26142	7248	7249
26143	7249	51256
26144	7314	57506
26145	57506	64135
26146	7314	64135
26147	976	1604
26148	5720	5721
26149	6323	6330
26150	3107	100132285
26151	567	100132285
26152	7157	27113
26153	23020	79005
26154	10283	23020
26155	23020	27238
26156	23020	84060
26157	8449	23020
26158	7737	23020
26159	9419	23020
26160	23020	79637
26161	6632	10283
26162	6632	84060
26163	6632	9419
26164	6632	79637
26165	6633	10283
26166	6633	84060
26167	6633	9419
26168	6633	79637
26169	6635	10283
26170	6635	84060
26171	6635	9419
26172	6635	79637
26173	988	79005
26174	51340	79005
26175	51503	79005
26176	22938	79005
26177	79005	79753
26178	51634	79005
26179	23759	79005
26180	10283	79005
26181	27238	79005
26182	23524	79005
26183	10250	79005
26184	79005	84060
26185	10594	79005
26186	5356	79005
26187	9343	79005
26188	79005	84811
26189	8449	79005
26190	7737	79005
26191	57703	79005
26192	9419	79005
26193	79005	79637
26194	9410	79005
26195	10283	23451
26196	23451	84060
26197	9419	23451
26198	23451	79637
26199	10283	84844
26200	84060	84844
26201	9419	84844
26202	79637	84844
26203	10283	83443
26204	83443	84060
26205	9419	83443
26206	79637	83443
26207	988	10283
26208	988	84060
26209	988	9419
26210	988	79637
26211	10283	51340
26212	51340	84060
26213	9419	51340
26214	51340	79637
26215	10283	51503
26216	51503	84060
26217	9419	51503
26218	51503	79637
26219	10283	22938
26220	22938	84060
26221	9419	22938
26222	22938	79637
26223	10283	79753
26224	27238	79753
26225	23524	79753
26226	79753	84060
26227	8449	79753
26228	7737	79753
26229	57703	79753
26230	9419	79753
26231	79637	79753
26232	10283	51634
26233	27238	51634
26234	23524	51634
26235	51634	84060
26236	8449	51634
26237	7737	51634
26238	51634	57703
26239	9419	51634
26240	51634	79637
26241	10283	23759
26242	23759	84060
26243	9419	23759
26244	23759	79637
26245	10283	27238
26246	10283	23524
26247	10250	10283
26248	10283	84060
26249	10283	10594
26250	6636	10283
26251	6637	10283
26252	10283	10992
26253	10283	23450
26254	10262	10283
26255	10283	51639
26256	5356	10283
26257	9343	10283
26258	10283	84811
26259	8449	10283
26260	7737	10283
26261	9419	10283
26262	10283	79637
26263	9410	10283
26264	6634	10283
26265	6628	10283
26266	10250	27238
26267	27238	84060
26268	27238	51639
26269	9419	27238
26270	27238	79637
26271	9410	27238
26272	10250	23524
26273	23524	84060
26274	23524	51639
26275	9419	23524
26276	23524	79637
26277	10250	84060
26278	8449	10250
26279	7737	10250
26280	10250	57703
26281	9419	10250
26282	10250	79637
26283	10594	84060
26284	6636	84060
26285	6637	84060
26286	10992	84060
26287	23450	84060
26288	10262	84060
26289	51639	84060
26290	5356	84060
26291	9343	84060
26292	84060	84811
26293	8449	84060
26294	7737	84060
26295	57703	84060
26296	9419	84060
26297	79637	84060
26298	9410	84060
26299	6634	84060
26300	6628	84060
26301	9419	10594
26302	10594	79637
26303	6636	9419
26304	6636	79637
26305	6637	9419
26306	6637	79637
26307	9419	10992
26308	10992	79637
26309	9419	23450
26310	23450	79637
26311	9419	10262
26312	10262	79637
26313	8449	51639
26314	7737	51639
26315	51639	57703
26316	9419	51639
26317	51639	79637
26318	5356	9419
26319	5356	79637
26320	9343	9419
26321	9343	79637
26322	9419	84811
26323	79637	84811
26324	8449	9419
26325	8449	79637
26326	8449	9410
26327	7737	9419
26328	7737	79637
26329	7737	9410
26330	9419	57703
26331	57703	79637
26332	9419	79637
26333	9410	9419
26334	6634	9419
26335	6628	9419
26336	9410	79637
26337	6634	79637
26338	6628	79637
26339	9367	54820
26340	476	481
26341	476	486
26342	481	486
26343	2101	10891
26344	6469	84976
26345	1017	245711
26346	1017	23353
26347	23353	245711
26348	3751	30820
26349	7468	8968
26350	7468	8370
26351	8969	8970
26352	7468	8969
26353	7468	8970
26354	1804	30820
26355	580	7314
26356	11337	64343
26357	29072	444503
26358	29072	447787
26359	3013	29072
26360	8970	29072
26361	444503	447787
26362	3013	444503
26363	8970	444503
26364	3013	447787
26365	8970	447787
26366	3013	8970
26367	9821	10241
26368	7316	10318
26369	2550	2770
26370	2770	9568
26371	2550	2782
26372	2782	9568
26373	2550	54331
26374	9568	54331
26375	5139	55106
26376	1022	129685
26377	1022	6881
26378	1022	6872
26379	1022	6873
26380	1022	6874
26381	1022	6877
26382	1022	6878
26383	1022	6879
26384	1022	6880
26385	1022	6883
26386	1022	83860
26387	1022	6882
26388	1022	6884
26389	902	129685
26390	5430	129685
26391	902	6881
26392	5430	6881
26393	902	6872
26394	902	6873
26395	902	6874
26396	902	6877
26397	902	6878
26398	902	6879
26399	902	6880
26400	902	6883
26401	902	83860
26402	902	6882
26403	902	6884
26404	5430	6872
26405	5430	6873
26406	5430	6874
26407	5430	6877
26408	5430	6878
26409	5430	6879
26410	5430	6880
26411	5430	6883
26412	5430	83860
26413	5430	6882
26414	5430	6884
26415	623	3827
26416	4300	8370
26417	5469	219541
26418	5469	9441
26419	9282	9441
26420	51586	219541
